timestamp,movement,mv_confidence,correctness_label,correctness_confidence
2026-06-03T22:27:56.177434,Tangkisan Kiri,0.4669,Benar,0.5633
2026-06-03T22:27:56.725089,Tangkisan Kiri,0.5457,Benar,0.5633
2026-06-03T22:27:57.273242,Tangkisan Kiri,0.6884,Salah,0.7495
2026-06-03T22:27:57.816459,Tangkisan Kiri,0.476,Benar,0.5465
2026-06-03T22:28:27.763969,Tangkisan Kiri,0.4415,Benar,0.5641
2026-06-03T22:28:28.311119,Tangkisan Kiri,0.4124,Benar,0.9467
2026-06-03T22:28:43.015224,Kombinasi Kanan,0.6932,Benar,0.6138
2026-06-03T22:28:43.560130,Kombinasi Kanan,0.694,Salah,0.5928
2026-06-03T22:28:44.102364,Tangkisan Kanan,0.4414,Benar,0.5
2026-06-03T22:29:01.529866,Kombinasi Kanan,0.5458,Benar,0.8026
2026-06-03T22:29:02.073607,Kombinasi Kanan,0.6801,Benar,0.9866
2026-06-03T22:29:02.618115,Kombinasi Kanan,0.5503,Salah,0.9215
2026-06-03T22:29:03.162301,Kombinasi Kanan,0.5469,Salah,0.9191
2026-06-03T22:29:03.708306,Kombinasi Kanan,0.5103,Salah,0.8701
2026-06-03T22:29:23.859899,Jep Kanan,0.4068,Benar,0.7181
2026-06-03T22:29:30.932899,Kombinasi Kiri,0.4047,Benar,1.0
2026-06-03T22:29:31.481646,Tangkisan Kiri,0.5396,Benar,0.5519
2026-06-03T22:29:33.116923,Jep Kanan,0.4618,Benar,0.5079
2026-06-03T22:29:33.663233,Jep Kanan,0.4932,Benar,0.7925
2026-06-03T22:29:34.204873,Jep Kanan,0.4041,Benar,0.7181
2026-06-03T22:29:36.381247,Jep Kanan,0.5103,Salah,0.6201
2026-06-03T22:29:36.927112,Jep Kanan,0.5419,Benar,0.734
2026-06-03T22:29:38.557827,Jep Kanan,0.4336,Benar,0.8366
2026-06-03T22:29:39.100853,Jep Kanan,0.5127,Salah,0.5874
2026-06-03T22:29:39.645593,Jep Kanan,0.4754,Benar,0.7193
2026-06-03T22:29:40.189345,Jep Kanan,0.4267,Benar,0.8051
2026-06-03T22:29:41.813228,Jep Kanan,0.4481,Benar,0.7337
2026-06-03T22:29:42.360275,Jep Kanan,0.5042,Benar,0.6697
2026-06-03T22:29:42.902635,Jep Kanan,0.4824,Benar,0.805
2026-06-03T22:29:43.448526,Jep Kanan,0.4709,Benar,0.7337
2026-06-03T22:29:43.987769,Jep Kanan,0.4101,Benar,0.7338
2026-06-03T22:29:44.541400,Jep Kanan,0.4493,Benar,0.7525
2026-06-03T22:29:45.086117,Jep Kanan,0.5971,Benar,0.5712
2026-06-03T22:29:45.635061,Jep Kanan,0.5752,Benar,0.5618
2026-06-03T22:29:47.821275,Jep Kanan,0.4956,Benar,0.7337
2026-06-03T22:29:48.364899,Jep Kanan,0.4921,Benar,0.7337
2026-06-03T22:29:48.907257,Jep Kanan,0.4981,Benar,0.8112
2026-06-03T22:29:54.352442,Jep Kanan,0.4953,Salah,0.5882
2026-06-03T22:29:54.900816,Kombinasi Kanan,0.511,Salah,0.9837
2026-06-03T22:29:55.442635,Kombinasi Kanan,0.6592,Benar,0.9839
2026-06-03T22:29:55.989195,Kombinasi Kanan,0.5645,Benar,0.9773
2026-06-03T22:29:57.076774,Jep Kiri,0.5779,Salah,0.537
2026-06-03T22:30:00.336380,Jep Kiri,0.5631,Benar,0.5821
