timestamp,movement,mv_confidence,correctness_label,correctness_confidence
2026-06-03T22:44:27.509804,Jep Kiri,0.6299,Salah,0.5618
2026-06-03T22:44:28.054655,Jep Kiri,0.6299,Salah,0.5618
2026-06-03T22:44:29.145868,Jep Kiri,0.5388,Salah,0.5352
2026-06-03T22:44:29.693006,Jep Kiri,0.5202,Salah,0.5279
2026-06-03T22:44:40.591587,Jep Kanan,0.4766,Salah,0.9368
2026-06-03T22:44:41.137476,Jep Kanan,0.4766,Salah,0.9368
2026-06-03T22:44:41.680403,Jep Kanan,0.4766,Salah,0.9368
2026-06-03T22:44:42.219321,Jep Kanan,0.6738,Benar,0.5216
2026-06-03T22:44:42.760765,Jep Kanan,0.6176,Benar,0.5744
2026-06-03T22:44:43.303658,Jep Kanan,0.5414,Salah,0.6318
2026-06-03T22:44:52.540507,Jep Kanan,0.5273,Benar,0.7313
2026-06-03T22:44:53.084630,Jep Kanan,0.5273,Benar,0.7313
2026-06-03T22:44:53.628457,Jep Kanan,0.5522,Benar,0.8045
2026-06-03T22:44:54.175663,Jep Kanan,0.42,Benar,0.8112
2026-06-03T22:45:01.236541,Jep Kanan,0.6511,Salah,0.5685
2026-06-03T22:45:01.788948,Jep Kanan,0.6656,Benar,0.568
2026-06-03T22:45:02.330745,Jep Kanan,0.4658,Benar,0.5255
2026-06-03T22:45:16.475645,Tangkisan Kanan,0.405,Salah,0.5
2026-06-03T22:45:17.019203,Jep Kanan,0.5581,Salah,0.7377
2026-06-03T22:45:17.564312,Jep Kanan,0.6313,Salah,0.7949
2026-06-03T22:45:18.104734,Jep Kanan,0.4619,Benar,0.5944
2026-06-03T22:45:25.733938,Jep Kanan,0.4828,Benar,0.6878
2026-06-03T22:45:26.282732,Jep Kanan,0.5142,Salah,0.5882
2026-06-03T22:45:26.828368,Jep Kanan,0.4479,Salah,0.5882
2026-06-03T22:45:27.372880,Jep Kanan,0.4479,Salah,0.5882
2026-06-03T22:45:27.916184,Jep Kanan,0.4455,Salah,0.5882
2026-06-03T22:45:28.460392,Jep Kanan,0.4455,Salah,0.5882
2026-06-03T22:45:29.001092,Jep Kanan,0.4455,Salah,0.5882
2026-06-03T22:45:29.546978,Jep Kanan,0.4455,Salah,0.5882
2026-06-03T22:45:31.725716,Tangkisan Kanan,0.4558,Benar,0.5
2026-06-03T22:45:32.268372,Jep Kanan,0.5797,Salah,0.6391
2026-06-03T22:45:32.824796,Jep Kanan,0.6334,Benar,0.7925
2026-06-03T22:45:33.380490,Jep Kanan,0.5429,Benar,0.7839
2026-06-03T22:45:33.934827,Jep Kanan,0.5353,Benar,0.8132
2026-06-03T22:45:34.485902,Jep Kanan,0.407,Benar,0.8568
2026-06-03T22:46:05.030336,Jep Kiri,0.5841,Benar,0.7533
2026-06-03T22:46:05.592532,Jep Kiri,0.6798,Salah,0.5
2026-06-03T22:46:06.136494,Jep Kiri,0.6495,Salah,0.5
2026-06-03T22:46:17.609085,Jep Kiri,0.5254,Benar,0.6354
2026-06-03T22:46:18.154089,Jep Kiri,0.583,Benar,0.5569
2026-06-03T22:46:18.697037,Jep Kiri,0.5252,Benar,0.6416
2026-06-03T22:46:19.245207,Jep Kiri,0.5252,Benar,0.6416
