timestamp,movement,mv_confidence,correctness_label,correctness_confidence
2026-06-03T18:46:08.004130,Tangkisan Kanan,0.4248,Benar,0.5
2026-06-03T18:46:49.661286,Tangkisan Kiri,0.5502,Benar,0.8251
2026-06-03T18:46:50.264129,Tangkisan Kiri,0.5261,Benar,0.6659
2026-06-03T18:46:52.040120,Tangkisan Kiri,0.5381,Benar,0.8118
2026-06-03T18:47:16.703597,Tangkisan Kanan,0.4414,Benar,0.5
2026-06-03T18:47:17.295815,Tangkisan Kanan,0.4806,Benar,0.5
2026-06-03T18:47:17.896853,Tangkisan Kanan,0.4383,Benar,0.5
2026-06-03T18:47:18.479938,Tangkisan Kanan,0.4203,Benar,0.5
2026-06-03T18:47:50.772246,Tangkisan Kiri,0.4544,Benar,0.5501
2026-06-03T18:47:51.934606,Jep Kiri,0.4839,Salah,0.9771
2026-06-03T18:48:03.715183,Tangkisan Kiri,0.5493,Benar,0.5461
2026-06-03T18:48:04.314915,Tangkisan Kiri,0.8335,Salah,0.7573
2026-06-03T18:48:06.067892,Jep Kiri,0.5981,Salah,0.967
2026-06-03T18:48:06.662166,Tangkisan Kiri,0.4238,Benar,0.8148
2026-06-03T18:48:24.895389,Jep Kiri,0.488,Salah,0.9766
2026-06-03T18:48:26.642595,Tangkisan Kanan,0.4254,Benar,0.5
2026-06-03T18:48:27.240504,Tangkisan Kanan,0.409,Benar,0.5
2026-06-03T18:48:27.843429,Tangkisan Kanan,0.4261,Benar,0.5
2026-06-03T18:48:28.438726,Jep Kanan,0.4689,Salah,0.8507
2026-06-03T18:48:29.029287,Jep Kanan,0.4802,Salah,0.5779
2026-06-03T18:48:29.637496,Tangkisan Kanan,0.4229,Benar,0.5
2026-06-03T18:48:30.236715,Kombinasi Kanan,0.52,Salah,0.9169
2026-06-03T18:48:30.843500,Kombinasi Kanan,0.6487,Salah,0.8267
2026-06-03T18:48:31.441416,Kombinasi Kanan,0.5815,Salah,0.5874
2026-06-03T18:48:32.038572,Kombinasi Kanan,0.5665,Salah,0.9996
2026-06-03T18:48:32.629547,Kombinasi Kanan,0.5901,Salah,0.9992
2026-06-03T18:48:33.213948,Kombinasi Kanan,0.693,Salah,0.8592
2026-06-03T18:48:33.811976,Kombinasi Kanan,0.6953,Salah,0.9996
2026-06-03T18:48:34.411872,Kombinasi Kanan,0.6908,Salah,0.7259
2026-06-03T18:48:34.992550,Kombinasi Kanan,0.6028,Salah,0.999
2026-06-03T18:48:35.574711,Kombinasi Kanan,0.5315,Salah,0.9904
2026-06-03T18:48:36.166581,Kombinasi Kanan,0.6767,Salah,0.8379
2026-06-03T18:48:36.772848,Kombinasi Kanan,0.6311,Salah,0.958
2026-06-03T18:48:37.368608,Kombinasi Kanan,0.5213,Benar,0.7422
2026-06-03T18:48:37.972844,Kombinasi Kanan,0.6014,Salah,0.9674
2026-06-03T18:48:38.568191,Kombinasi Kanan,0.6265,Salah,0.9937
2026-06-03T18:48:39.149878,Kombinasi Kanan,0.6839,Salah,0.975
2026-06-03T18:48:39.747826,Kombinasi Kanan,0.7211,Salah,0.5
2026-06-03T18:48:40.354928,Kombinasi Kanan,0.6733,Salah,0.9529
2026-06-03T18:48:40.966964,Kombinasi Kanan,0.7603,Salah,0.9662
2026-06-03T18:48:41.559617,Kombinasi Kanan,0.4197,Salah,0.9995
2026-06-03T18:48:42.155742,Kombinasi Kanan,0.6765,Salah,0.9832
2026-06-03T18:48:42.765776,Kombinasi Kanan,0.7396,Salah,0.6336
2026-06-03T18:48:43.350821,Kombinasi Kanan,0.6507,Salah,1.0
2026-06-03T18:48:43.940124,Kombinasi Kanan,0.5677,Salah,1.0
2026-06-03T18:48:46.880027,Jep Kanan,0.5252,Benar,0.5117
2026-06-03T18:48:48.639928,Tangkisan Kanan,0.4371,Benar,0.5
2026-06-03T18:48:49.841101,Tangkisan Kanan,0.4021,Benar,0.5
2026-06-03T18:48:50.427240,Jep Kanan,0.4086,Benar,0.7925
2026-06-03T18:48:52.770306,Tangkisan Kiri,0.404,Salah,0.7692
2026-06-03T18:49:17.448944,Jep Kanan,0.6261,Benar,0.5996
2026-06-03T18:49:21.577033,Jep Kiri,0.4641,Salah,0.9627
2026-06-03T18:49:29.205929,Jep Kiri,0.4887,Salah,0.9277
2026-06-03T18:49:29.803213,Jep Kiri,0.7452,Salah,0.9969
2026-06-03T18:49:35.673345,Jep Kiri,0.6426,Salah,0.9045
2026-06-03T18:49:36.864319,Kombinasi Kiri,0.4401,Benar,0.9474
2026-06-03T18:49:59.814971,Kombinasi Kanan,0.4198,Salah,0.923
2026-06-03T18:50:00.997871,Jep Kanan,0.4992,Benar,0.7101
2026-06-03T18:50:01.586899,Tangkisan Kanan,0.4385,Benar,0.5
2026-06-03T18:50:09.779103,Tangkisan Kanan,0.4072,Benar,0.5
2026-06-03T18:50:11.554976,Jep Kanan,0.705,Benar,0.8055
2026-06-03T18:50:17.480422,Tangkisan Kanan,0.4656,Benar,0.5
2026-06-03T18:50:18.654610,Jep Kanan,0.4027,Benar,0.9136
2026-06-03T18:50:25.137147,Tangkisan Kanan,0.5011,Benar,0.5
2026-06-03T18:50:25.736960,Kombinasi Kanan,0.6258,Benar,0.8141
2026-06-03T18:50:26.329064,Jep Kanan,0.7445,Salah,0.6152
2026-06-03T18:50:28.673408,Kombinasi Kanan,0.4348,Benar,1.0
2026-06-03T18:50:33.340064,Tangkisan Kanan,0.5255,Benar,0.5
2026-06-03T18:50:33.957689,Tangkisan Kanan,0.4608,Benar,0.5
2026-06-03T18:50:35.141272,Jep Kanan,0.504,Benar,0.8055
2026-06-03T18:50:44.479172,Kombinasi Kanan,0.6574,Salah,0.9993
2026-06-03T18:50:45.089001,Kombinasi Kanan,0.5212,Salah,0.7834
2026-06-03T18:50:45.682054,Kombinasi Kanan,0.6503,Salah,0.9745
2026-06-03T18:50:52.132011,Tangkisan Kiri,0.5354,Benar,0.8154
2026-06-03T18:50:52.728328,Jep Kiri,0.4895,Salah,0.995
2026-06-03T18:50:53.320147,Tangkisan Kiri,0.6315,Benar,0.8222
2026-06-03T18:50:57.422041,Jep Kiri,0.4284,Salah,0.9864
2026-06-03T18:50:58.611835,Jep Kiri,0.5207,Salah,0.938
2026-06-03T18:50:59.785541,Jep Kanan,0.4184,Benar,0.7101
2026-06-03T18:51:00.377592,Tangkisan Kiri,0.457,Benar,0.7578
